date,Baden-Württemberg,Bayern,Hessen,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz
2020-11-24,20.4028751397,25.8612836671,21.8389697757,11.6241542211,21.0067518076,18.2874693996
2020-11-25,20.5128449921,25.2320686858,20.4431672894,12.0188604348,19.6296686800,17.7077540918
2020-11-26,19.0603602994,23.8914480871,19.1765528064,10.1937658909,18.8544632054,16.8681319084
2020-11-27,19.4422375920,23.8314032613,19.7026800870,11.0419032061,18.7649263036,18.0122394374
2020-11-28,19.7570161621,22.8095757875,18.5212375226,9.6711143897,17.1967753327,16.5856551998
2020-11-29,18.8200658144,22.6334747393,17.7837694739,9.9298787356,16.9506464787,17.6445585597
2020-11-30,24.5212055830,28.0206143248,24.8562167714,13.9074278362,23.7285620485,21.4784289737
2020-12-01,25.3255796632,28.5523420793,25.1818086765,13.6274225734,23.4097437348,22.5415291025
2020-12-02,25.8683137587,28.7288997421,24.8187157028,12.9974419689,22.7684252160,21.6807034761
2020-12-03,25.9384747046,28.5645184698,25.4258834282,12.8797423002,23.5983011977,22.0593886723
2020-12-04,26.6644918875,29.2416018864,25.6485062975,14.3915957938,24.0788995831,23.2449758942
2020-12-05,25.7732046971,28.5759338359,24.9207313217,12.1874133574,22.0031496906,22.5029773880
2020-12-06,26.2923416580,28.7335419910,24.4394146401,12.2766252081,22.3942669605,23.9384187599
2020-12-07,32.1711804593,34.1925222807,30.1608700502,16.7522113356,29.6744259736,27.7325906679
2020-12-08,31.4069755472,34.4735685949,30.8354125769,17.1431691523,28.6718358189,28.1788633637
2020-12-09,31.7460717751,32.7527402016,30.6239129060,16.3823694892,27.9576604816,25.7767011493
2020-12-10,29.9877249867,31.9729945922,29.2403459378,15.0654326444,28.0461374450,25.2791888329
2020-12-11,30.2215347630,32.4925459562,27.9303509814,16.2674186451,26.7797899872,24.9336873910
2020-12-12,28.5403740218,30.9883812120,27.7492017516,14.2962615611,24.7951947972,22.5104681325
2020-12-13,27.4359920969,28.5988406706,26.4307849450,14.7984218249,24.0787880106,22.8377429094
2020-12-14,34.2109816201,34.1348366305,33.7315756138,19.3838359871,31.7078899025,26.6404547541
2020-12-15,33.7729035184,32.5016021466,32.2323273831,18.7128729077,29.5771905719,25.0561744841
2020-12-16,31.4806490437,30.9233897275,30.2490611226,17.7977642311,28.3148039365,24.5147424928
2020-12-17,28.3566406074,27.9416960936,26.7946724329,16.2661691794,26.4818915103,23.5372857299
2020-12-18,26.9048764379,28.1744173578,26.2258002903,16.7793247413,25.4176017834,23.1354207053
2020-12-19,24.7682549730,26.0070959438,23.1481702180,14.6577319874,21.5950176201,20.5185888804
2020-12-20,23.0938491367,24.9810067333,23.7634419879,15.3180746083,20.2121885106,19.7182992057
2020-12-21,25.6636851717,27.7537991670,26.0904150764,16.5204354488,25.1062030385,21.5530436213
2020-12-22,22.5022095294,26.1174444831,24.0499437961,14.6897183092,21.7752629345,20.4215507988
2020-12-23,20.1768109878,23.6428975152,21.5610169400,13.7707362889,19.7395117701,18.2742446975
2020-12-24,18.1514202908,22.0631630473,18.8239156391,12.5109000264,16.8116829758,16.5160425152
2020-12-25,16.6372407997,19.4374005294,17.2123231054,10.4241673654,15.1997955992,15.5670115418
2020-12-26,18.5907593081,21.4710099547,18.8034171736,12.5236445765,16.2470147393,16.1511432169
2020-12-27,20.0400917118,23.2284436221,20.3633980672,15.2337356738,17.7299801345,17.7956422411
2020-12-28,22.7139532829,27.8163553734,26.4075851314,17.4425411333,22.6098807458,22.3207839369
2020-12-29,18.5966135590,24.1239410440,20.9386263231,14.4260810471,18.7353038146,18.6894808231
2020-12-30,16.6367004073,20.7026797115,17.9699718138,13.6712788194,16.5501571219,16.1397973009
2020-12-31,15.2772532719,18.0024890064,16.9795622354,12.0549699935,14.9591895823,14.5009346351
2021-01-01,15.2571686879,17.8823232523,17.3059486547,12.4747904677,15.6093781118,15.4543575759
2021-01-02,16.8381767053,18.8782758962,18.3653538432,13.0797817583,17.0340468950,16.0669638402
2021-01-03,17.5673461771,19.8982008089,20.7856028948,14.9421103800,18.1157977124,16.8813078108
2021-01-04,20.5195098317,24.7460023959,23.4415048480,18.0046757505,22.4146847213,20.2908897663
2021-01-05,20.1182684783,23.4164927536,21.3835542559,17.3162201514,19.3811410181,17.8463938653
2021-01-06,17.7364889968,20.4093809044,19.0961479729,16.1582153432,17.4971841900,15.9405971758
2021-01-07,16.2769792029,19.6787974718,16.5298672176,13.1652452120,16.0924310915,15.6057584550
2021-01-08,16.4136984789,19.1557453956,15.9814935404,13.8165916800,15.8439592158,14.9698259634
2021-01-09,14.0657835874,16.7067688479,14.8982847075,11.5720515015,13.7754615334,13.1135121076
2021-01-10,14.5132284906,16.7284580435,15.4873851808,11.7001217354,14.1129124485,12.3178095989
2021-01-11,16.9317546550,20.1877705965,19.1005972522,14.8563970332,18.3010637877,15.4123898867
2021-01-12,15.1713363625,17.9706020837,17.2713078371,14.3807254423,16.7310160848,14.6040970713
2021-01-13,14.1164904072,16.9725185715,16.3401372348,14.1118404242,16.2390373082,14.2743823125
2021-01-14,13.2714968320,16.3002296087,15.1773339728,12.6051097399,14.7887626446,14.7746274087
2021-01-15,13.0735330846,15.9883618059,15.4993505641,12.5170224083,14.4604606715,13.9901976166
2021-01-16,11.8824181803,14.0507175585,14.2581446442,10.9228291252,13.3595751767,12.8355981652
2021-01-17,11.4395666125,14.0570340611,15.5146370167,10.7165423386,12.4767022750,13.4173386580
2021-01-18,14.4632421941,16.9186380433,17.4958375403,14.4310789099,17.0704195180,16.5830444191
2021-01-19,13.1112704868,16.0726833104,16.8770699080,14.2206688865,15.0953637736,16.0419540254
2021-01-20,12.5259354575,15.0731538518,15.4591799279,13.1071450571,14.7108850653,14.5195516972
2021-01-21,11.1505467465,13.5377871069,12.8056615173,10.9247033237,12.9777742075,13.0835003298
2021-01-22,11.0511145458,13.5603134294,12.8150050039,10.7970079295,12.6297796946,12.6619202511
2021-01-23,10.6108748746,12.4212881967,12.3444937149,9.4733489592,10.9112848294,11.2418507653
2021-01-24,10.0308537038,11.6658953684,11.8450621104,9.5846763528,10.5820344904,9.7611965281
2021-01-25,11.8125274305,14.9927135718,14.5236394978,12.5992372512,13.7613476168,13.2008390610
2021-01-26,10.8472965474,13.1598623855,13.3133878497,12.1161938126,12.4465777099,11.7886019172
2021-01-27,9.9580808613,12.3416089411,11.9861519359,10.7065466130,11.9107509552,10.9436117735
2021-01-28,9.6312335276,12.2129197135,11.3924591707,10.6498208704,10.9959683290,10.5441867308
2021-01-29,9.9969891137,11.4876634519,11.3007722360,9.2455463732,10.5861068853,9.9649594194
2021-01-30,8.1772177231,10.0814425492,9.9834200784,8.7616532980,9.0295594506,8.2477977333
2021-01-31,7.9062829893,9.6175220695,10.2597679955,7.8153079789,8.8003338248,8.3074064920
2021-02-01,9.5661162440,12.0620085732,13.0445719269,11.0928814066,12.0779980776,10.7705194551
2021-02-02,8.7129267175,11.4252594503,11.0349277961,11.3032914300,11.0624655171,9.0831987480
2021-02-03,8.6839256589,10.0620364267,9.7268396737,10.2096341052,9.9503669897,8.6632046576
2021-02-04,7.2821477860,9.1366307456,9.2067030300,9.6966034899,8.6772693978,8.1281166194
2021-02-05,7.9865943057,8.8445495774,8.4907027541,9.1183507653,8.5664221556,8.3671860494
2021-02-06,6.9108081451,8.0866453686,7.7334354125,7.8935994995,7.6072894753,7.0117028854
2021-02-07,6.4289762725,7.4416771821,7.3983252277,8.1869990345,6.8335344427,6.5420795624
2021-02-08,7.5529474217,9.2527630703,9.4844016212,10.5085063000,9.1960813519,8.1536388305
2021-02-09,7.3349261099,9.3042844228,8.4218978274,10.7465295153,8.8363159442,7.1360199649
2021-02-10,6.3283371955,8.4092436156,8.1332349407,10.3894322190,8.8595788028,7.4512656308
2021-02-11,5.8986982217,7.6788123879,7.6437506535,9.7184691396,7.7653876557,6.5778008980
2021-02-12,6.1555917598,7.5640499071,7.8538201989,10.1831454324,7.7259467900,6.9809103133
2021-02-13,5.7469560372,7.5460897310,7.5253521525,8.2954526571,7.3871570053,6.8032064291
2021-02-14,5.8231153387,7.1374196235,8.3859063357,8.4683537202,7.7811193731,6.4547282092
2021-02-15,7.7180643180,9.7283272234,9.9600295814,11.1201197588,9.9892499932,7.9644182314
2021-02-16,7.3212361692,9.0192807817,9.2885062085,10.9013383152,9.2974449348,9.0173192358
2021-02-17,6.9281007018,9.0436335628,9.2839774777,10.3978036392,9.7879174832,8.4268436076
2021-02-18,7.2762935350,8.7319179649,8.1721025737,10.0217144644,9.3273463550,8.4885263510
