scenario,family,method,evaluation,metric,n,mean,std,median,q1,q3,ci95_low,ci95_high
delay_light,delay,No-robustness ablation,retrospective reconstruction,r2,20,-2.1945654202307425,3.0889517743881005,-0.8695890172018071,-1.9565738723988946,-0.41961085598805037,-3.634226008514365,-1.0550854401414487
delay_light,delay,No-robustness ablation,retrospective reconstruction,pearson_r,20,0.5764831321248021,0.17777203975598355,0.6273006746553309,0.4306416939286305,0.69633980336203,0.49527349420362454,0.6480384448282008
delay_light,delay,No-robustness ablation,retrospective reconstruction,runtime_seconds,20,31.921798874199887,9.111790965152073,31.810165174999838,23.46656650724981,38.12746715125013,28.129115852263567,35.776419906923685
delay_light,delay,No-robustness ablation,retrospective reconstruction,peak_memory_mb,20,0.9314453125,1.4187919980189405,0.0,0.0,2.9580078125,0.3318359375,1.5451171875
delay_light,delay,No-robustness ablation,retrospective reconstruction,delay_mae,20,0.8205742740281161,0.01449088282978539,0.8184583319771216,0.8112429147641802,0.8333619179605454,0.8145539143326516,0.826780986789095
delay_light,delay,Proposed revised,retrospective reconstruction,rmse,20,0.31045589006817037,0.06609545245019559,0.29888673556926476,0.26891873578362435,0.3236834472507367,0.2861545286594396,0.34014932685169436
delay_light,delay,Proposed revised,retrospective reconstruction,mae,20,0.2530060724694624,0.037803369758826554,0.2551707469079434,0.22221023301732737,0.27491598471758477,0.23754535629861862,0.2688599515994028
delay_light,delay,Proposed revised,retrospective reconstruction,r2,20,0.3624978061015143,0.3165411224583674,0.4334782928519861,0.33561748536467095,0.5413815935476427,0.214657901833648,0.47401258367468896
delay_light,delay,Proposed revised,retrospective reconstruction,pearson_r,20,0.8216721305080712,0.06585559046113348,0.832053588831565,0.79669527772807,0.8731641141558515,0.7909724244262899,0.846993406604501
delay_light,delay,Proposed revised,retrospective reconstruction,runtime_seconds,20,26.64492887114998,5.3711704143325925,26.632704309500014,23.02479507599981,31.740670418500258,24.37411701560373,28.925404768970026
delay_light,delay,Proposed revised,retrospective reconstruction,peak_memory_mb,20,1.04921875,0.919970783668849,1.4375,0.0,1.658203125,0.659375,1.4455126953125
delay_light,delay,Proposed revised,retrospective reconstruction,delay_mae,20,0.8142235792745934,0.01196206050040629,0.814398758479582,0.8078969526559301,0.8194993120706663,0.8091120781907194,0.8194357278711014
delay_light,delay,Robust median smoother,retrospective reconstruction,rmse,20,0.5726970799386729,0.4007934290592913,0.42389366824614716,0.3249369400212073,0.6256024687510272,0.41460821688522126,0.7528604848575914
delay_light,delay,Robust median smoother,retrospective reconstruction,mae,20,0.14500900469276745,0.042540570905395717,0.13066247455481844,0.11994938082964576,0.16613739345680148,0.12775419009292027,0.16337155964329209
delay_light,delay,Robust median smoother,retrospective reconstruction,r2,20,-2.0474990913093998,4.326765777047932,-0.1415842173782616,-1.4848066101793096,0.3304683758033799,-4.00380870541856,-0.4085426660679507
delay_light,delay,Robust median smoother,retrospective reconstruction,pearson_r,20,0.6197626465629871,0.22126006475845808,0.6973626562962514,0.4313653167710537,0.782157753998937,0.5252950021688461,0.7128102452991133
delay_light,delay,Robust median smoother,retrospective reconstruction,runtime_seconds,20,0.020948218650005346,0.010374803380189335,0.01690557599977175,0.015729324750282075,0.02446288974977045,0.016749882602510927,0.02549712170249614
delay_light,delay,Robust median smoother,retrospective reconstruction,peak_memory_mb,20,0.13828125,0.4438283207847288,0.0,0.0,0.0,0.0,0.3640625
delay_moderate,delay,Arrival interpolation,retrospective reconstruction,rmse,20,1.3581710243296734,0.5582138311116444,1.202196413060226,0.9281167116587039,1.726180358437577,1.1306903672875475,1.595255150337695
delay_moderate,delay,Arrival interpolation,retrospective reconstruction,mae,20,0.345741309903686,0.08888185049430904,0.30994601441403913,0.2783729429253739,0.41534708434567646,0.3097954366375617,0.3854250627606587
delay_moderate,delay,Arrival interpolation,retrospective reconstruction,r2,20,-12.574341182841653,10.83011302339152,-8.17382397107302,-17.998032687152012,-4.463204574775862,-17.25800717693038,-8.303080131232683
delay_moderate,delay,Arrival interpolation,retrospective reconstruction,pearson_r,20,0.30894252614645556,0.12635308498048953,0.3020590102097799,0.2199886905759466,0.3772833215499075,0.2550699966387512,0.36236545569837214
delay_moderate,delay,Arrival interpolation,retrospective reconstruction,runtime_seconds,20,0.024768461599887763,0.012605053089838308,0.02420853449984855,0.01551241250001565,0.037921479249689555,0.01938298280859211,0.03016445081115473
delay_moderate,delay,Arrival interpolation,retrospective reconstruction,peak_memory_mb,20,0.00625,0.027950849718747367,0.0,0.0,0.0,0.0,0.01875
delay_moderate,delay,Delay backprojection,retrospective reconstruction,rmse,20,1.019878768609058,0.45384071754542393,0.8283505209965611,0.6946062675766234,1.1667110712042947,0.8411963410955758,1.2186902157096515
delay_moderate,delay,Delay backprojection,retrospective reconstruction,mae,20,0.3663637537403569,0.09123777614151604,0.35981818517656605,0.3034168475256883,0.41821009166464396,0.32940349661766977,0.4075526532187235
